date,nav,scheme_name,amfi_code
10-02-2025,103.3119,SBI Bluechip,119551
07-02-2025,103.2983,SBI Bluechip,119551
06-02-2025,103.3557,SBI Bluechip,119551
05-02-2025,103.2887,SBI Bluechip,119551
04-02-2025,103.2096,SBI Bluechip,119551
03-02-2025,103.2079,SBI Bluechip,119551
31-01-2025,103.1194,SBI Bluechip,119551
30-01-2025,103.0995,SBI Bluechip,119551
29-01-2025,103.0631,SBI Bluechip,119551
28-01-2025,103.0551,SBI Bluechip,119551
27-01-2025,103.0191,SBI Bluechip,119551
24-01-2025,102.9,SBI Bluechip,119551
23-01-2025,102.8828,SBI Bluechip,119551
22-01-2025,102.882,SBI Bluechip,119551
21-01-2025,102.833,SBI Bluechip,119551
20-01-2025,102.7722,SBI Bluechip,119551
17-01-2025,102.6971,SBI Bluechip,119551
16-01-2025,102.6846,SBI Bluechip,119551
15-01-2025,102.5547,SBI Bluechip,119551
14-01-2025,102.5067,SBI Bluechip,119551
13-01-2025,102.479,SBI Bluechip,119551
10-01-2025,102.5788,SBI Bluechip,119551
09-01-2025,102.5669,SBI Bluechip,119551
08-01-2025,102.5842,SBI Bluechip,119551
07-01-2025,102.5942,SBI Bluechip,119551
06-01-2025,102.5428,SBI Bluechip,119551
03-01-2025,102.4734,SBI Bluechip,119551
02-01-2025,102.4411,SBI Bluechip,119551
01-01-2025,102.4373,SBI Bluechip,119551
31-12-2024,102.4261,SBI Bluechip,119551
30-12-2024,102.3935,SBI Bluechip,119551
27-12-2024,102.3377,SBI Bluechip,119551
26-12-2024,102.3057,SBI Bluechip,119551
24-12-2024,102.276,SBI Bluechip,119551
23-12-2024,102.2971,SBI Bluechip,119551
20-12-2024,102.2299,SBI Bluechip,119551
19-12-2024,102.2319,SBI Bluechip,119551
18-12-2024,102.3051,SBI Bluechip,119551
17-12-2024,102.2788,SBI Bluechip,119551
16-12-2024,108.8176,SBI Bluechip,119551
13-12-2024,108.7654,SBI Bluechip,119551
12-12-2024,108.76,SBI Bluechip,119551
11-12-2024,108.7714,SBI Bluechip,119551
10-12-2024,108.7512,SBI Bluechip,119551
09-12-2024,108.7124,SBI Bluechip,119551
06-12-2024,108.6492,SBI Bluechip,119551
05-12-2024,108.7127,SBI Bluechip,119551
04-12-2024,108.6652,SBI Bluechip,119551
03-12-2024,108.5772,SBI Bluechip,119551
02-12-2024,108.547,SBI Bluechip,119551
29-11-2024,108.3481,SBI Bluechip,119551
28-11-2024,108.248,SBI Bluechip,119551
27-11-2024,108.2186,SBI Bluechip,119551
26-11-2024,108.234,SBI Bluechip,119551
25-11-2024,108.2199,SBI Bluechip,119551
22-11-2024,108.1301,SBI Bluechip,119551
21-11-2024,108.1547,SBI Bluechip,119551
19-11-2024,108.1459,SBI Bluechip,119551
18-11-2024,108.1144,SBI Bluechip,119551
14-11-2024,108.0265,SBI Bluechip,119551
13-11-2024,108.0513,SBI Bluechip,119551
12-11-2024,108.0534,SBI Bluechip,119551
11-11-2024,108.0457,SBI Bluechip,119551
08-11-2024,107.9884,SBI Bluechip,119551
07-11-2024,107.9237,SBI Bluechip,119551
06-11-2024,107.8879,SBI Bluechip,119551
05-11-2024,107.8874,SBI Bluechip,119551
04-11-2024,107.8739,SBI Bluechip,119551
31-10-2024,107.8015,SBI Bluechip,119551
30-10-2024,107.7881,SBI Bluechip,119551
29-10-2024,107.725,SBI Bluechip,119551
28-10-2024,107.6861,SBI Bluechip,119551
25-10-2024,107.6909,SBI Bluechip,119551
24-10-2024,107.674,SBI Bluechip,119551
23-10-2024,107.6336,SBI Bluechip,119551
22-10-2024,107.5869,SBI Bluechip,119551
21-10-2024,107.6357,SBI Bluechip,119551
18-10-2024,107.6158,SBI Bluechip,119551
17-10-2024,107.6503,SBI Bluechip,119551
16-10-2024,107.6535,SBI Bluechip,119551
15-10-2024,107.6534,SBI Bluechip,119551
14-10-2024,107.6186,SBI Bluechip,119551
11-10-2024,107.5265,SBI Bluechip,119551
10-10-2024,107.504,SBI Bluechip,119551
09-10-2024,107.4772,SBI Bluechip,119551
08-10-2024,107.3126,SBI Bluechip,119551
07-10-2024,107.2487,SBI Bluechip,119551
04-10-2024,107.2257,SBI Bluechip,119551
03-10-2024,107.3076,SBI Bluechip,119551
01-10-2024,107.3237,SBI Bluechip,119551
30-09-2024,107.225,SBI Bluechip,119551
27-09-2024,107.1769,SBI Bluechip,119551
26-09-2024,107.1966,SBI Bluechip,119551
25-09-2024,107.1126,SBI Bluechip,119551
24-09-2024,107.0466,SBI Bluechip,119551
23-09-2024,107.0237,SBI Bluechip,119551
20-09-2024,106.929,SBI Bluechip,119551
19-09-2024,106.8809,SBI Bluechip,119551
17-09-2024,106.7639,SBI Bluechip,119551
16-09-2024,106.7623,SBI Bluechip,119551
13-09-2024,106.6573,SBI Bluechip,119551
12-09-2024,106.5827,SBI Bluechip,119551
11-09-2024,106.5512,SBI Bluechip,119551
10-09-2024,106.4902,SBI Bluechip,119551
09-09-2024,106.4667,SBI Bluechip,119551
06-09-2024,106.4146,SBI Bluechip,119551
05-09-2024,106.4059,SBI Bluechip,119551
04-09-2024,106.3754,SBI Bluechip,119551
03-09-2024,106.3329,SBI Bluechip,119551
02-09-2024,106.3054,SBI Bluechip,119551
30-08-2024,106.2668,SBI Bluechip,119551
29-08-2024,106.2648,SBI Bluechip,119551
28-08-2024,106.2365,SBI Bluechip,119551
27-08-2024,106.1953,SBI Bluechip,119551
26-08-2024,106.1703,SBI Bluechip,119551
23-08-2024,106.1127,SBI Bluechip,119551
22-08-2024,106.0858,SBI Bluechip,119551
21-08-2024,106.0518,SBI Bluechip,119551
20-08-2024,106.0252,SBI Bluechip,119551
19-08-2024,105.9818,SBI Bluechip,119551
16-08-2024,105.9116,SBI Bluechip,119551
14-08-2024,105.8943,SBI Bluechip,119551
13-08-2024,105.8532,SBI Bluechip,119551
12-08-2024,105.8262,SBI Bluechip,119551
09-08-2024,105.7861,SBI Bluechip,119551
08-08-2024,105.7637,SBI Bluechip,119551
07-08-2024,105.7549,SBI Bluechip,119551
06-08-2024,105.7253,SBI Bluechip,119551
