date,nav,scheme_name,amfi_code
09-09-2025,5911.3924,Axis Bluechip,119092
05-09-2025,5908.5683,Axis Bluechip,119092
04-09-2025,5907.6123,Axis Bluechip,119092
03-09-2025,5906.7644,Axis Bluechip,119092
02-09-2025,5905.9868,Axis Bluechip,119092
01-09-2025,5905.5718,Axis Bluechip,119092
29-08-2025,5902.9876,Axis Bluechip,119092
28-08-2025,5902.4099,Axis Bluechip,119092
26-08-2025,5900.7107,Axis Bluechip,119092
25-08-2025,5899.9888,Axis Bluechip,119092
22-08-2025,5897.2374,Axis Bluechip,119092
21-08-2025,5896.2147,Axis Bluechip,119092
20-08-2025,5895.2164,Axis Bluechip,119092
19-08-2025,5894.2742,Axis Bluechip,119092
18-08-2025,5892.9896,Axis Bluechip,119092
14-08-2025,5889.2636,Axis Bluechip,119092
13-08-2025,5888.1247,Axis Bluechip,119092
12-08-2025,5887.3908,Axis Bluechip,119092
11-08-2025,5887.2286,Axis Bluechip,119092
08-08-2025,5884.8484,Axis Bluechip,119092
07-08-2025,5884.0837,Axis Bluechip,119092
06-08-2025,5883.3045,Axis Bluechip,119092
05-08-2025,5883.4482,Axis Bluechip,119092
04-08-2025,5882.1589,Axis Bluechip,119092
01-08-2025,5878.7932,Axis Bluechip,119092
31-07-2025,5877.5109,Axis Bluechip,119092
30-07-2025,5876.5092,Axis Bluechip,119092
29-07-2025,5875.6626,Axis Bluechip,119092
28-07-2025,5875.1043,Axis Bluechip,119092
25-07-2025,5872.8052,Axis Bluechip,119092
24-07-2025,5872.0366,Axis Bluechip,119092
23-07-2025,5871.1828,Axis Bluechip,119092
22-07-2025,5869.8417,Axis Bluechip,119092
21-07-2025,5869.1171,Axis Bluechip,119092
18-07-2025,5866.4951,Axis Bluechip,119092
17-07-2025,5865.3853,Axis Bluechip,119092
16-07-2025,5864.3753,Axis Bluechip,119092
15-07-2025,5863.6201,Axis Bluechip,119092
14-07-2025,5862.5908,Axis Bluechip,119092
11-07-2025,5858.9296,Axis Bluechip,119092
10-07-2025,5858.4766,Axis Bluechip,119092
09-07-2025,5857.2164,Axis Bluechip,119092
08-07-2025,5856.9332,Axis Bluechip,119092
07-07-2025,5856.2977,Axis Bluechip,119092
04-07-2025,5853.3606,Axis Bluechip,119092
03-07-2025,5852.4845,Axis Bluechip,119092
02-07-2025,5851.0981,Axis Bluechip,119092
01-07-2025,5847.481,Axis Bluechip,119092
30-06-2025,5843.7929,Axis Bluechip,119092
27-06-2025,5840.5596,Axis Bluechip,119092
26-06-2025,5839.2453,Axis Bluechip,119092
25-06-2025,5838.0925,Axis Bluechip,119092
24-06-2025,5838.486,Axis Bluechip,119092
23-06-2025,5837.2267,Axis Bluechip,119092
20-06-2025,5833.9386,Axis Bluechip,119092
19-06-2025,5832.8313,Axis Bluechip,119092
18-06-2025,5831.6321,Axis Bluechip,119092
17-06-2025,5830.1383,Axis Bluechip,119092
16-06-2025,5829.3242,Axis Bluechip,119092
13-06-2025,5826.4969,Axis Bluechip,119092
12-06-2025,5826.0507,Axis Bluechip,119092
11-06-2025,5825.4478,Axis Bluechip,119092
10-06-2025,5827.1891,Axis Bluechip,119092
09-06-2025,5829.1614,Axis Bluechip,119092
06-06-2025,5825.1945,Axis Bluechip,119092
05-06-2025,5816.4301,Axis Bluechip,119092
04-06-2025,5814.4359,Axis Bluechip,119092
03-06-2025,5812.5765,Axis Bluechip,119092
02-06-2025,5810.056,Axis Bluechip,119092
30-05-2025,5806.6169,Axis Bluechip,119092
29-05-2025,5805.6326,Axis Bluechip,119092
28-05-2025,5803.8799,Axis Bluechip,119092
27-05-2025,5801.7666,Axis Bluechip,119092
26-05-2025,5800.4584,Axis Bluechip,119092
23-05-2025,5797.5783,Axis Bluechip,119092
22-05-2025,5795.8073,Axis Bluechip,119092
21-05-2025,5795.4048,Axis Bluechip,119092
20-05-2025,5793.6894,Axis Bluechip,119092
19-05-2025,5791.2421,Axis Bluechip,119092
16-05-2025,5787.4816,Axis Bluechip,119092
15-05-2025,5784.8317,Axis Bluechip,119092
14-05-2025,5783.7466,Axis Bluechip,119092
13-05-2025,5780.0491,Axis Bluechip,119092
09-05-2025,5773.3156,Axis Bluechip,119092
08-05-2025,5774.8342,Axis Bluechip,119092
07-05-2025,5776.0155,Axis Bluechip,119092
06-05-2025,5774.9972,Axis Bluechip,119092
05-05-2025,5773.1211,Axis Bluechip,119092
02-05-2025,5769.7362,Axis Bluechip,119092
30-04-2025,5767.1752,Axis Bluechip,119092
29-04-2025,5766.6546,Axis Bluechip,119092
28-04-2025,5765.5012,Axis Bluechip,119092
25-04-2025,5762.4356,Axis Bluechip,119092
24-04-2025,5762.4655,Axis Bluechip,119092
23-04-2025,5760.6599,Axis Bluechip,119092
22-04-2025,5759.3888,Axis Bluechip,119092
21-04-2025,5758.0083,Axis Bluechip,119092
17-04-2025,5751.9598,Axis Bluechip,119092
16-04-2025,5750.2512,Axis Bluechip,119092
15-04-2025,5749.0705,Axis Bluechip,119092
11-04-2025,5744.5695,Axis Bluechip,119092
09-04-2025,5740.7071,Axis Bluechip,119092
08-04-2025,5736.6882,Axis Bluechip,119092
07-04-2025,5735.1937,Axis Bluechip,119092
04-04-2025,5732.122,Axis Bluechip,119092
03-04-2025,5730.5444,Axis Bluechip,119092
